symbol,market,date,open,high,low,close,volume
0700,HK,2025-08-11,429.58,433.45,427,430.86,1068000
0700,HK,2025-08-12,428.66,432.58,426.09,430,1092000
0700,HK,2025-08-13,427.53,431.49,424.96,428.92,1116000
0700,HK,2025-08-14,426.26,430.26,423.7,427.69,1140000
0700,HK,2025-08-15,424.89,428.91,422.34,426.35,1164000
0700,HK,2025-08-18,423.49,427.52,420.95,424.97,1188000
0700,HK,2025-08-19,422.14,426.16,419.61,423.62,1212000
0700,HK,2025-08-20,420.89,424.9,418.36,422.37,1236000
0700,HK,2025-08-21,419.81,423.8,417.29,421.27,1260000
0700,HK,2025-08-22,418.95,422.9,416.44,420.38,1284000
0700,HK,2025-08-25,418.36,422.27,415.85,419.75,900000
0700,HK,2025-08-26,418.07,421.93,415.56,419.41,924000
0700,HK,2025-08-27,418.09,421.9,415.58,419.38,948000
0700,HK,2025-08-28,418.44,422.19,415.93,419.67,972000
0700,HK,2025-08-29,419.11,422.79,416.6,420.27,996000
0700,HK,2025-09-01,420.07,423.69,417.55,421.16,1020000
0700,HK,2025-09-02,421.29,424.84,418.76,422.31,1044000
0700,HK,2025-09-03,422.71,426.21,420.17,423.67,1068000
0700,HK,2025-09-04,424.31,427.75,421.76,425.2,1092000
0700,HK,2025-09-05,425.99,429.38,423.43,426.82,1116000
0700,HK,2025-09-08,427.7,431.05,425.13,428.48,1140000
0700,HK,2025-09-09,429.38,432.69,426.8,430.11,1164000
0700,HK,2025-09-10,430.94,434.23,428.35,431.64,1188000
0700,HK,2025-09-11,432.34,435.61,429.75,433.01,1212000
0700,HK,2025-09-12,433.51,436.78,430.91,434.17,1236000
0700,HK,2025-09-15,434.42,437.68,431.81,435.07,1260000
0700,HK,2025-09-16,435.02,438.29,432.41,435.68,1284000
0700,HK,2025-09-17,435.3,438.6,432.69,435.98,900000
0700,HK,2025-09-18,435.24,438.58,432.63,435.96,924000
0700,HK,2025-09-19,434.87,438.24,432.26,435.63,948000
0700,HK,2025-09-22,434.2,437.62,431.59,435.01,972000
0700,HK,2025-09-23,433.26,436.73,430.66,434.13,996000
0700,HK,2025-09-24,432.1,435.64,429.51,433.04,1020000
0700,HK,2025-09-25,430.8,434.39,428.22,431.8,1044000
0700,HK,2025-09-26,429.38,433.03,426.8,430.45,1068000
0700,HK,2025-09-29,427.93,431.64,425.36,429.07,1092000
0700,HK,2025-09-30,426.52,430.3,423.96,427.73,1116000
0700,HK,2025-10-01,425.22,429.05,422.67,426.49,1140000
0700,HK,2025-10-02,424.08,427.96,421.54,425.41,1164000
0700,HK,2025-10-03,423.16,427.09,420.62,424.54,1188000
0700,HK,2025-10-06,422.51,426.47,419.97,423.93,1212000
0700,HK,2025-10-07,422.16,426.15,419.63,423.61,1236000
0700,HK,2025-10-08,422.14,426.15,419.61,423.61,1260000
0700,HK,2025-10-09,422.44,426.46,419.91,423.92,1284000
0700,HK,2025-10-10,423.06,427.09,420.52,424.54,900000
0700,HK,2025-10-13,423.99,428.01,421.45,425.46,924000
0700,HK,2025-10-14,425.17,429.18,422.62,426.62,948000
0700,HK,2025-10-15,426.58,430.57,424.02,428,972000
0700,HK,2025-10-16,428.17,432.12,425.6,429.54,996000
0700,HK,2025-10-17,429.85,433.76,427.27,431.17,1020000
0700,HK,2025-10-20,431.57,435.43,428.98,432.83,1044000
0700,HK,2025-10-21,433.25,437.06,430.65,434.45,1068000
0700,HK,2025-10-22,434.84,438.59,432.23,435.97,1092000
0700,HK,2025-10-23,436.26,439.94,433.64,437.32,1116000
0700,HK,2025-10-24,437.47,441.09,434.85,438.46,1140000
0700,HK,2025-10-27,438.42,441.98,435.79,439.34,1164000
0700,HK,2025-10-28,439.08,442.57,436.45,439.93,1188000
0700,HK,2025-10-29,439.4,442.84,436.76,440.2,1212000
0700,HK,2025-10-30,439.41,442.8,436.77,440.16,1236000
0700,HK,2025-10-31,439.1,442.45,436.47,439.81,1260000
0700,HK,2025-11-03,438.48,441.79,435.85,439.16,1284000
0700,HK,2025-11-04,437.61,440.9,434.98,438.27,900000
0700,HK,2025-11-05,436.5,439.78,433.88,437.16,924000
0700,HK,2025-11-06,435.25,438.53,432.64,435.91,948000
0700,HK,2025-11-07,433.88,437.17,431.28,434.56,972000
0700,HK,2025-11-10,432.47,435.78,429.88,433.18,996000
0700,HK,2025-11-11,431.08,434.43,428.49,431.84,1020000
0700,HK,2025-11-12,429.8,433.19,427.22,430.61,1044000
0700,HK,2025-11-13,428.68,432.12,426.11,429.54,1068000
0700,HK,2025-11-14,427.76,431.26,425.19,428.69,1092000
0700,HK,2025-11-17,427.11,430.68,424.55,428.11,1116000
0700,HK,2025-11-18,426.74,430.38,424.18,427.81,1140000
0700,HK,2025-11-19,426.69,430.4,424.13,427.83,1164000
0700,HK,2025-11-20,426.96,430.74,424.4,428.17,1188000
0700,HK,2025-11-21,427.54,431.39,424.97,428.82,1212000
0700,HK,2025-11-24,428.41,432.33,425.84,429.75,1236000
0700,HK,2025-11-25,429.54,433.53,426.96,430.94,1260000
0700,HK,2025-11-26,430.89,434.93,428.3,432.34,1284000
0700,HK,2025-11-27,432.39,436.48,429.8,433.88,900000
0700,HK,2025-11-28,434,438.12,431.4,435.51,924000
0700,HK,2025-12-01,435.64,439.79,433.03,437.17,948000
0700,HK,2025-12-02,437.26,441.42,434.64,438.79,972000
0700,HK,2025-12-03,438.78,442.94,436.15,440.3,996000
0700,HK,2025-12-04,440.14,444.29,437.5,441.64,1020000
0700,HK,2025-12-05,441.3,445.42,438.65,442.76,1044000
0700,HK,2025-12-08,442.2,446.28,439.55,443.62,1068000
0700,HK,2025-12-09,442.82,446.85,440.16,444.18,1092000
0700,HK,2025-12-10,443.14,447.1,440.48,444.43,1116000
0700,HK,2025-12-11,443.14,447.03,440.48,444.36,1140000
0700,HK,2025-12-12,442.83,446.64,440.17,443.98,1164000
0700,HK,2025-12-15,442.25,445.98,439.6,443.32,1188000
0700,HK,2025-12-16,441.41,445.05,438.76,442.4,1212000
0700,HK,2025-12-17,440.36,443.93,437.72,441.28,1236000
0700,HK,2025-12-18,439.16,442.65,436.53,440.01,1260000
0700,HK,2025-12-19,437.87,441.29,435.24,438.66,1284000
0700,HK,2025-12-22,436.54,439.9,433.92,437.28,900000
0700,HK,2025-12-23,435.25,438.57,432.64,435.95,924000
0700,HK,2025-12-24,434.06,437.34,431.46,434.73,948000
0700,HK,2025-12-25,433.03,436.28,430.43,433.68,972000
0700,HK,2025-12-26,432.2,435.45,429.61,432.85,996000
600519,CN,2024-12-30,1535.69,1547.23,1526.48,1538,900000
600519,CN,2024-12-31,1541.97,1553.58,1532.72,1544.31,924000
600519,CN,2025-01-01,1547.96,1559.67,1538.67,1550.37,948000
600519,CN,2025-01-02,1553.39,1565.26,1544.07,1555.92,972000
600519,CN,2025-01-03,1558.08,1570.13,1548.73,1560.77,996000
600519,CN,2025-01-06,1561.83,1574.1,1552.46,1564.71,1020000
600519,CN,2025-01-07,1564.49,1577,1555.1,1567.59,1044000
600519,CN,2025-01-08,1565.97,1578.73,1556.57,1569.31,1068000
600519,CN,2025-01-09,1566.23,1579.25,1556.83,1569.83,1092000
600519,CN,2025-01-10,1565.27,1578.54,1555.88,1569.13,1116000
600519,CN,2025-01-13,1563.16,1576.68,1553.78,1567.28,1140000
600519,CN,2025-01-14,1560.01,1573.77,1550.65,1564.38,1164000
600519,CN,2025-01-15,1555.97,1569.94,1546.63,1560.58,1188000
600519,CN,2025-01-16,1551.25,1565.41,1541.94,1556.07,1212000
600519,CN,2025-01-17,1546.08,1560.39,1536.8,1551.08,1236000
600519,CN,2025-01-20,1540.69,1555.12,1531.45,1545.84,1260000
600519,CN,2025-01-21,1535.35,1549.85,1526.14,1540.61,1284000
600519,CN,2025-01-22,1530.32,1544.86,1521.14,1535.65,900000
600519,CN,2025-01-23,1525.84,1540.38,1516.68,1531.19,924000
600519,CN,2025-01-24,1522.12,1536.62,1512.99,1527.46,948000
600519,CN,2025-01-27,1519.35,1533.79,1510.23,1524.64,972000
600519,CN,2025-01-28,1517.69,1532.02,1508.58,1522.88,996000
600519,CN,2025-01-29,1517.22,1531.41,1508.12,1522.28,1020000
600519,CN,2025-01-30,1517.99,1532.03,1508.88,1522.89,1044000
600519,CN,2025-01-31,1520,1533.86,1510.88,1524.71,1068000
600519,CN,2025-02-03,1523.18,1536.85,1514.04,1527.68,1092000
600519,CN,2025-02-04,1527.42,1540.88,1518.26,1531.69,1116000
600519,CN,2025-02-05,1532.57,1545.82,1523.37,1536.6,1140000
600519,CN,2025-02-06,1538.43,1551.46,1529.2,1542.21,1164000
600519,CN,2025-02-07,1544.76,1557.59,1535.49,1548.3,1188000
600519,CN,2025-02-10,1551.31,1563.94,1542,1554.61,1212000
600519,CN,2025-02-11,1557.83,1570.28,1548.48,1560.91,1236000
600519,CN,2025-02-12,1564.06,1576.34,1554.68,1566.94,1260000
600519,CN,2025-02-13,1569.75,1581.88,1560.33,1572.45,1284000
600519,CN,2025-02-14,1574.66,1586.68,1565.21,1577.22,900000
600519,CN,2025-02-17,1578.62,1590.57,1569.15,1581.08,924000
600519,CN,2025-02-18,1581.48,1593.38,1571.99,1583.88,948000
600519,CN,2025-02-19,1583.12,1595.01,1573.62,1585.5,972000
600519,CN,2025-02-20,1583.52,1595.44,1574.02,1585.92,996000
600519,CN,2025-02-21,1582.66,1594.64,1573.16,1585.13,1020000
600519,CN,2025-02-24,1580.61,1592.69,1571.13,1583.19,1044000
600519,CN,2025-02-25,1577.48,1589.69,1568.02,1580.21,1068000
600519,CN,2025-02-26,1573.44,1585.81,1564,1576.35,1092000
600519,CN,2025-02-27,1568.67,1581.22,1559.26,1571.79,1116000
600519,CN,2025-02-28,1563.43,1576.17,1554.05,1566.77,1140000
600519,CN,2025-03-03,1557.94,1570.9,1548.59,1561.53,1164000
600519,CN,2025-03-04,1552.47,1565.65,1543.16,1556.31,1188000
600519,CN,2025-03-05,1547.29,1560.69,1538.01,1551.38,1212000
600519,CN,2025-03-06,1542.64,1556.25,1533.38,1546.97,1236000
600519,CN,2025-03-07,1538.73,1552.56,1529.5,1543.3,1260000
600519,CN,2025-03-10,1535.78,1549.8,1526.57,1540.56,1284000
600519,CN,2025-03-11,1533.92,1548.12,1524.72,1538.89,900000
600519,CN,2025-03-12,1533.26,1547.62,1524.06,1538.39,924000
600519,CN,2025-03-13,1533.84,1548.33,1524.64,1539.1,948000
600519,CN,2025-03-14,1535.66,1550.26,1526.45,1541.01,972000
600519,CN,2025-03-17,1538.67,1553.33,1529.44,1544.07,996000
600519,CN,2025-03-18,1542.75,1557.45,1533.49,1548.16,1020000
600519,CN,2025-03-19,1547.75,1562.45,1538.46,1553.13,1044000
600519,CN,2025-03-20,1553.48,1568.14,1544.16,1558.79,1068000
600519,CN,2025-03-21,1559.7,1574.29,1550.34,1564.9,1092000
600519,CN,2025-03-24,1566.18,1580.66,1556.78,1571.23,1116000
600519,CN,2025-03-25,1572.64,1586.98,1563.2,1577.51,1140000
600519,CN,2025-03-26,1578.85,1593.01,1569.38,1583.51,1164000
600519,CN,2025-03-27,1584.55,1598.5,1575.04,1588.97,1188000
600519,CN,2025-03-28,1589.51,1603.24,1579.97,1593.68,1212000
600519,CN,2025-03-31,1593.54,1607.03,1583.98,1597.45,1236000
600519,CN,2025-04-01,1596.52,1609.76,1586.94,1600.16,1260000
600519,CN,2025-04-02,1598.3,1611.3,1588.71,1601.69,1284000
600519,CN,2025-04-03,1598.86,1611.62,1589.27,1602.01,900000
600519,CN,2025-04-04,1598.19,1610.73,1588.6,1601.12,924000
600519,CN,2025-04-07,1596.35,1608.68,1586.77,1599.09,948000
600519,CN,2025-04-08,1593.45,1605.62,1583.89,1596.04,972000
600519,CN,2025-04-09,1589.64,1601.66,1580.1,1592.11,996000
600519,CN,2025-04-10,1585.11,1597.04,1575.6,1587.51,1020000
600519,CN,2025-04-11,1580.09,1591.95,1570.61,1582.46,1044000
600519,CN,2025-04-14,1574.82,1586.67,1565.37,1577.21,1068000
600519,CN,2025-04-15,1569.55,1581.44,1560.13,1572.01,1092000
600519,CN,2025-04-16,1564.55,1576.51,1555.16,1567.11,1116000
600519,CN,2025-04-17,1560.04,1572.13,1550.68,1562.75,1140000
600519,CN,2025-04-18,1556.27,1568.5,1546.93,1559.15,1164000
600519,CN,2025-04-21,1553.4,1565.83,1544.08,1556.49,1188000
600519,CN,2025-04-22,1551.58,1564.24,1542.27,1554.91,1212000
600519,CN,2025-04-23,1550.92,1563.83,1541.61,1554.5,1236000
600519,CN,2025-04-24,1551.46,1564.64,1542.15,1555.31,1260000
600519,CN,2025-04-25,1553.21,1566.66,1543.89,1557.32,1284000
600519,CN,2025-04-28,1556.09,1569.83,1546.75,1560.47,900000
600519,CN,2025-04-29,1560,1574.03,1550.64,1564.64,924000
600519,CN,2025-04-30,1564.79,1579.09,1555.4,1569.67,948000
600519,CN,2025-05-01,1570.28,1584.82,1560.86,1575.37,972000
600519,CN,2025-05-02,1576.23,1591,1566.77,1581.51,996000
600519,CN,2025-05-05,1582.41,1597.37,1572.92,1587.84,1020000
600519,CN,2025-05-06,1588.58,1603.67,1579.05,1594.11,1044000
600519,CN,2025-05-07,1594.47,1609.67,1584.9,1600.07,1068000
600519,CN,2025-05-08,1599.87,1615.11,1590.27,1605.48,1092000
600519,CN,2025-05-09,1604.54,1619.78,1594.91,1610.12,1116000
600519,CN,2025-05-12,1608.33,1623.5,1598.68,1613.82,1140000
600519,CN,2025-05-13,1611.07,1626.13,1601.4,1616.43,1164000
600519,CN,2025-05-14,1612.67,1627.57,1602.99,1617.86,1188000
600519,CN,2025-05-15,1613.11,1627.8,1603.43,1618.09,1212000
600519,CN,2025-05-16,1612.37,1626.81,1602.7,1617.11,1236000
600519,CN,2025-05-19,1610.51,1624.68,1600.85,1614.99,1260000
600519,CN,2025-05-20,1607.66,1621.53,1598.01,1611.86,1284000
600519,CN,2025-05-21,1603.95,1617.52,1594.33,1607.87,900000
600519,CN,2025-05-22,1599.59,1612.85,1589.99,1603.23,924000
600519,CN,2025-05-23,1594.78,1607.74,1585.21,1598.15,948000
600519,CN,2025-05-26,1589.77,1602.45,1580.23,1592.89,972000
600519,CN,2025-05-27,1584.81,1597.24,1575.3,1587.71,996000
600519,CN,2025-05-28,1580.13,1592.34,1570.65,1582.84,1020000
600519,CN,2025-05-29,1575.99,1588.01,1566.53,1578.54,1044000
600519,CN,2025-05-30,1572.57,1584.46,1563.13,1575.01,1068000
600519,CN,2025-06-02,1570.05,1581.86,1560.63,1572.43,1092000
600519,CN,2025-06-03,1568.58,1580.37,1559.17,1570.94,1116000
600519,CN,2025-06-04,1568.25,1580.05,1558.84,1570.63,1140000
600519,CN,2025-06-05,1569.07,1580.96,1559.66,1571.53,1164000
600519,CN,2025-06-06,1571.06,1583.08,1561.63,1573.64,1188000
600519,CN,2025-06-09,1574.13,1586.33,1564.69,1576.87,1212000
600519,CN,2025-06-10,1578.19,1590.61,1568.72,1581.12,1236000
600519,CN,2025-06-11,1583.05,1595.73,1573.55,1586.21,1260000
600519,CN,2025-06-12,1588.54,1601.51,1579.01,1591.96,1284000
600519,CN,2025-06-13,1594.43,1607.71,1584.86,1598.12,900000
600519,CN,2025-06-16,1600.48,1614.09,1590.88,1604.46,924000
600519,CN,2025-06-17,1606.44,1620.37,1596.8,1610.71,948000
600519,CN,2025-06-18,1612.08,1626.33,1602.41,1616.63,972000
600519,CN,2025-06-19,1617.17,1631.72,1607.47,1621.99,996000
600519,CN,2025-06-20,1621.5,1636.32,1611.77,1626.56,1020000
600519,CN,2025-06-23,1624.89,1639.95,1615.14,1630.17,1044000
600519,CN,2025-06-24,1627.23,1642.49,1617.47,1632.69,1068000
600519,CN,2025-06-25,1628.44,1643.83,1618.67,1634.03,1092000
600519,CN,2025-06-26,1628.48,1643.96,1618.71,1634.16,1116000
600519,CN,2025-06-27,1627.37,1642.88,1617.61,1633.08,1140000
600519,CN,2025-06-30,1625.18,1640.67,1615.43,1630.88,1164000
600519,CN,2025-07-01,1622.05,1637.45,1612.32,1627.68,1188000
600519,CN,2025-07-02,1618.11,1633.37,1608.4,1623.63,1212000
600519,CN,2025-07-03,1613.57,1628.65,1603.89,1618.94,1236000
600519,CN,2025-07-04,1608.67,1623.52,1599.02,1613.84,1260000
600519,CN,2025-07-07,1603.63,1618.23,1594.01,1608.58,1284000
600519,CN,2025-07-08,1598.72,1613.03,1589.13,1603.41,900000
600519,CN,2025-07-09,1594.15,1608.17,1584.59,1598.58,924000
600519,CN,2025-07-10,1590.18,1603.9,1580.64,1594.33,948000
600519,CN,2025-07-11,1587,1600.42,1577.48,1590.87,972000
600519,CN,2025-07-14,1584.78,1597.91,1575.27,1588.38,996000
600519,CN,2025-07-15,1583.64,1596.5,1574.14,1586.98,1020000
600519,CN,2025-07-16,1583.66,1596.28,1574.16,1586.76,1044000
600519,CN,2025-07-17,1584.87,1597.29,1575.36,1587.76,1068000
600519,CN,2025-07-18,1587.25,1599.5,1577.73,1589.96,1092000
600519,CN,2025-07-21,1590.71,1602.84,1581.17,1593.28,1116000
600519,CN,2025-07-22,1595.13,1607.19,1585.56,1597.6,1140000
600519,CN,2025-07-23,1600.34,1612.38,1590.74,1602.76,1164000
600519,CN,2025-07-24,1606.13,1618.19,1596.49,1608.54,1188000
600519,CN,2025-07-25,1612.28,1624.42,1602.61,1614.73,1212000
600519,CN,2025-07-28,1618.53,1630.8,1608.82,1621.07,1236000
600519,CN,2025-07-29,1624.64,1637.07,1614.89,1627.31,1260000
600519,CN,2025-07-30,1630.35,1642.99,1620.57,1633.19,1284000
600519,CN,2025-07-31,1635.44,1648.32,1625.63,1638.49,900000
600519,CN,2025-08-01,1639.7,1652.85,1629.86,1642.99,924000
600519,CN,2025-08-04,1642.97,1656.4,1633.11,1646.52,948000
600519,CN,2025-08-05,1645.13,1658.84,1635.26,1648.95,972000
600519,CN,2025-08-06,1646.09,1660.09,1636.21,1650.19,996000
600519,CN,2025-08-07,1645.84,1660.12,1635.96,1650.22,1020000
600519,CN,2025-08-08,1644.4,1658.94,1634.53,1649.05,1044000
600519,CN,2025-08-11,1641.87,1656.65,1632.02,1646.77,1068000
600519,CN,2025-08-12,1638.37,1653.35,1628.54,1643.49,1092000
600519,CN,2025-08-13,1634.06,1649.22,1624.26,1639.38,1116000
600519,CN,2025-08-14,1629.18,1644.46,1619.4,1634.65,1140000
600519,CN,2025-08-15,1623.95,1639.31,1614.21,1629.53,1164000
600519,CN,2025-08-18,1618.62,1634.01,1608.91,1624.26,1188000
600519,CN,2025-08-19,1613.45,1628.82,1603.77,1619.11,1212000
600519,CN,2025-08-20,1608.68,1624.01,1599.03,1614.32,1236000
600519,CN,2025-08-21,1604.56,1619.79,1594.93,1610.13,1260000
600519,CN,2025-08-22,1601.28,1616.38,1591.67,1606.74,1284000
600519,CN,2025-08-25,1599.02,1613.96,1589.43,1604.33,900000
600519,CN,2025-08-26,1597.89,1612.64,1588.3,1603.02,924000
600519,CN,2025-08-27,1597.98,1612.52,1588.39,1602.9,948000
600519,CN,2025-08-28,1599.31,1613.62,1589.71,1604,972000
600519,CN,2025-08-29,1601.85,1615.93,1592.24,1606.29,996000
600519,CN,2025-09-01,1605.52,1619.36,1595.89,1609.7,1020000
600519,CN,2025-09-02,1610.18,1623.77,1600.52,1614.09,1044000
600519,CN,2025-09-03,1615.65,1629.03,1605.96,1619.31,1068000
600519,CN,2025-09-04,1621.72,1634.88,1611.99,1625.13,1092000
600519,CN,2025-09-05,1628.16,1641.13,1618.39,1631.34,1116000
600519,CN,2025-09-08,1634.71,1647.51,1624.9,1637.68,1140000
600519,CN,2025-09-09,1641.1,1653.76,1631.25,1643.9,1164000
600519,CN,2025-09-10,1647.09,1659.65,1637.21,1649.75,1188000
600519,CN,2025-09-11,1652.43,1664.92,1642.52,1654.99,1212000
600519,CN,2025-09-12,1656.92,1669.38,1646.98,1659.42,1236000
600519,CN,2025-09-15,1660.36,1672.84,1650.4,1662.86,1260000
600519,CN,2025-09-16,1662.67,1675.19,1652.69,1665.2,1284000
600519,CN,2025-09-17,1663.74,1676.35,1653.76,1666.35,900000
600519,CN,2025-09-18,1663.54,1676.28,1653.56,1666.28,924000
600519,CN,2025-09-19,1662.12,1675.01,1652.15,1665.02,948000
600519,CN,2025-09-22,1659.54,1672.62,1649.58,1662.64,972000
600519,CN,2025-09-23,1655.96,1669.25,1646.02,1659.29,996000
600519,CN,2025-09-24,1651.55,1665.06,1641.64,1655.13,1020000
600519,CN,2025-09-25,1646.52,1660.26,1636.64,1650.36,1044000
600519,CN,2025-09-26,1641.11,1655.08,1631.26,1645.21,1068000
600519,CN,2025-09-29,1635.58,1649.79,1625.77,1639.95,1092000
600519,CN,2025-09-30,1630.2,1644.63,1620.42,1634.82,1116000
600519,CN,2025-10-01,1625.21,1639.85,1615.46,1630.07,1140000
600519,CN,2025-10-02,1620.85,1635.69,1611.12,1625.93,1164000
600519,CN,2025-10-03,1617.34,1632.35,1607.64,1622.61,1188000
600519,CN,2025-10-06,1614.86,1630.01,1605.17,1620.29,1212000
600519,CN,2025-10-07,1613.52,1628.78,1603.84,1619.07,1236000
600519,CN,2025-10-08,1613.42,1628.76,1603.74,1619.05,1260000
600519,CN,2025-10-09,1614.58,1629.97,1604.89,1620.25,1284000
600519,CN,2025-10-10,1616.96,1632.37,1607.26,1622.63,900000
600519,CN,2025-10-13,1620.5,1635.88,1610.78,1626.12,924000
600519,CN,2025-10-14,1625.05,1640.37,1615.3,1630.59,948000
600519,CN,2025-10-15,1630.45,1645.68,1620.67,1635.86,972000
600519,CN,2025-10-16,1636.47,1651.57,1626.65,1641.72,996000
600519,CN,2025-10-17,1642.9,1657.84,1633.04,1647.95,1020000
600519,CN,2025-10-20,1649.47,1664.22,1639.57,1654.29,1044000
600519,CN,2025-10-21,1655.91,1670.45,1645.97,1660.49,1068000
600519,CN,2025-10-22,1661.99,1676.3,1652.02,1666.3,1092000
600519,CN,2025-10-23,1667.44,1681.51,1657.44,1671.48,1116000
600519,CN,2025-10-24,1672.07,1685.9,1662.04,1675.84,1140000
600519,CN,2025-10-27,1675.69,1689.28,1665.64,1679.2,1164000
600519,CN,2025-10-28,1678.17,1691.53,1668.1,1681.44,1188000
600519,CN,2025-10-29,1679.44,1692.58,1669.36,1682.49,1212000
600519,CN,2025-10-30,1679.46,1692.41,1669.38,1682.32,1236000
600519,CN,2025-10-31,1678.27,1691.06,1668.2,1680.97,1260000
600519,CN,2025-11-03,1675.93,1688.59,1665.87,1678.52,1284000
600519,CN,2025-11-04,1672.56,1685.14,1662.52,1675.09,900000
600519,CN,2025-11-05,1668.36,1680.9,1658.35,1670.87,924000
600519,CN,2025-11-06,1663.52,1676.06,1653.54,1666.06,948000
600519,CN,2025-11-07,1658.29,1670.87,1648.34,1660.9,972000
600519,CN,2025-11-10,1652.91,1665.57,1642.99,1655.64,996000
600519,CN,2025-11-11,1647.64,1660.43,1637.75,1650.53,1020000
600519,CN,2025-11-12,1642.74,1655.69,1632.88,1645.82,1044000
600519,CN,2025-11-13,1638.44,1651.59,1628.61,1641.74,1068000
600519,CN,2025-11-14,1634.95,1648.33,1625.14,1638.5,1092000
600519,CN,2025-11-17,1632.44,1646.07,1622.65,1636.25,1116000
600519,CN,2025-11-18,1631.04,1644.94,1621.25,1635.13,1140000
600519,CN,2025-11-19,1630.85,1645.02,1621.06,1635.21,1164000
600519,CN,2025-11-20,1631.86,1646.32,1622.07,1636.5,1188000
600519,CN,2025-11-21,1634.08,1648.81,1624.28,1638.98,1212000
600519,CN,2025-11-24,1637.41,1652.41,1627.59,1642.55,1236000
600519,CN,2025-11-25,1641.73,1656.97,1631.88,1647.09,1260000
600519,CN,2025-11-26,1646.87,1662.32,1636.99,1652.41,1284000
600519,CN,2025-11-27,1652.63,1668.27,1642.71,1658.32,900000
600519,CN,2025-11-28,1658.78,1674.56,1648.83,1664.57,924000
600519,CN,2025-12-01,1665.05,1680.93,1655.06,1670.9,948000
600519,CN,2025-12-02,1671.22,1687.14,1661.19,1677.08,972000
600519,CN,2025-12-03,1677.03,1692.95,1666.97,1682.85,996000
600519,CN,2025-12-04,1682.24,1698.1,1672.15,1687.97,1020000
600519,CN,2025-12-05,1686.66,1702.4,1676.54,1692.25,1044000
600519,CN,2025-12-08,1690.12,1705.7,1679.98,1695.53,1068000
600519,CN,2025-12-09,1692.49,1707.87,1682.34,1697.68,1092000
600519,CN,2025-12-10,1693.69,1708.82,1683.53,1698.63,1116000
600519,CN,2025-12-11,1693.69,1708.55,1683.53,1698.36,1140000
600519,CN,2025-12-12,1692.54,1707.1,1682.38,1696.92,1164000
600519,CN,2025-12-15,1690.29,1704.55,1680.15,1694.38,1188000
600519,CN,2025-12-16,1687.1,1701.04,1676.98,1690.89,1212000
600519,CN,2025-12-17,1683.09,1696.73,1672.99,1686.61,1236000
600519,CN,2025-12-18,1678.5,1691.85,1668.43,1681.76,1260000
600519,CN,2025-12-19,1673.55,1686.64,1663.51,1676.58,1284000
600519,CN,2025-12-22,1668.49,1681.35,1658.48,1671.32,900000
600519,CN,2025-12-23,1663.57,1676.24,1653.59,1666.24,924000
600519,CN,2025-12-24,1659.01,1671.54,1649.06,1661.57,948000
600519,CN,2025-12-25,1655.05,1667.5,1645.12,1657.55,972000
600519,CN,2025-12-26,1651.9,1664.31,1641.99,1654.38,996000
